"announced","budget","coinvestigators","contest","descriptors","duration","panel","start"
"2012-03-15","895000","9","OPUS","ST5_1|ST8_3|ST8_8","36","ST8","2013-02-14"
"2011-03-15","99875","2","PRELUDIUM","NZ5_1","24","NZ5","2011-12-01"
"2012-03-15","392600","7","OPUS","NZ9_7","36","NZ9","2013-02-20"
"2011-03-15","88000","4","PRELUDIUM","NZ5_5","24","NZ5","2011-12-07"
"2012-03-15","260000","3","OPUS","NZ9_7|NZ9_11","36","NZ9","2013-02-13"
"2011-03-15","202500","3","PRELUDIUM","NZ5_3","30","NZ5","2011-12-01"
"2012-03-15","468425","5","OPUS","ST8_3|ST8_7|ST8_11","36","ST8","2013-01-25"
"2011-03-15","157839","6","PRELUDIUM","NZ5_3|NZ5_5|NZ5_7","36","NZ5","2011-12-01"
"2012-03-15","382804","2","OPUS","ST4_4|ST4_14|ST4_8","36","ST4","2013-03-04"
"2011-03-15","119920","3","PRELUDIUM","NZ5_3","18","NZ5","2011-12-07"
"2013-09-16","91200","2","OPUS","HS4_12|HS4_1","14","HS4","2014-07-17"
"2011-03-15","63125","3","PRELUDIUM","NZ5_7","24","NZ5","2011-12-01"
"2012-09-15","575710","7","OPUS","ST5_10|ST5_18|ST5_3","30","ST5","2013-07-24"
"2011-03-15","199000","8","PRELUDIUM","NZ5_3|NZ5_5","20","NZ5","2011-12-06"
"2014-03-17","138720","3","OPUS","HS4_3|HS4_6","12","HS4","2015-03-10"
"2011-03-15","171599","3","PRELUDIUM","NZ5_5|NZ5_3","30","NZ5","2011-12-12"
"2012-03-15","797060","6","OPUS","NZ9_2","36","NZ9","2013-02-22"
"2011-03-15","123750","3","PRELUDIUM","NZ2_1|NZ5_5","36","NZ5","2011-12-06"
"2012-03-15","113360","1","OPUS","HS2_13","36","HS2","2013-02-14"
"2011-03-15","65400","2","PRELUDIUM","NZ5_5","24","NZ5","2011-12-01"
"2012-03-15","567060","8","OPUS","ST3_10|ST3_13|ST3_14","36","ST3","2013-01-22"
"2011-03-15","204100","2","PRELUDIUM","NZ5_6|NZ5_8|NZ5_11","36","NZ5","2011-12-01"
"2012-03-15","199810","3","OPUS","NZ2_1","24","NZ2","2013-02-06"
"2011-03-15","50200","2","PRELUDIUM","NZ5_7","24","NZ5","2011-12-01"
"2013-03-15","342838","5","OPUS","ST3_4|ST3_17|ST3_12","24","ST3","2014-03-04"
"2011-03-15","103200","2","PRELUDIUM","NZ5_9","18","NZ5","2011-12-07"
"2011-09-15","208000","3","OPUS","HS3_5","36","HS3","2012-08-06"
"2011-03-15","1122400","5","PRELUDIUM","NZ5_3|NZ5_7|NZ2_3","36","NZ5","2011-12-01"
"2012-03-15","653968","6","OPUS","NZ6_1|NZ3_7|NZ5_3","36","NZ6","2013-01-28"
"2011-03-15","163800","6","PRELUDIUM","NZ5_3","30","NZ5","2011-12-01"
"2012-03-15","90730","1","OPUS","HS3_5|HS2_1|HS1_11","36","HS2","2013-01-29"
"2011-03-15","29640","2","PRELUDIUM","NZ5_11|NZ5_5|NZ5_7","24","NZ5","2011-12-01"
"2012-03-15","682409","8","OPUS","ST5_1|ST5_10|ST5_8","36","ST5","2013-03-25"
"2011-03-15","75000","3","PRELUDIUM","NZ6_7","20","NZ6","2011-12-12"
"2011-03-15","196800","2","PRELUDIUM","NZ6_3|NZ6_6|NZ6_1","28","NZ6","2011-12-12"
"2012-03-15","207110","2","OPUS","NZ8_1|NZ8_10|NZ8_4","36","NZ8","2013-02-13"
"2011-03-15","160000","4","PRELUDIUM","NZ6_2","36","NZ6","2011-12-01"
"2012-03-15","429000","8","OPUS","ST5_16|ST5_11|ST5_20","36","ST5","2013-01-30"
"2011-03-15","195000","2","PRELUDIUM","NZ6_3|NZ6_1|NZ6_8","36","NZ6","2011-12-13"
"2012-03-15","663500","3","OPUS","NZ3_2|NZ1_2|NZ1_1","36","NZ3","2013-02-11"
"2011-03-15","313000","2","PRELUDIUM","NZ6_1","36","NZ6","2011-12-12"
"2013-03-15","187980","4","OPUS","HS6_8|HS6_4","30","HS6","2014-04-14"
"2011-03-15","116300","2","PRELUDIUM","NZ6_4|NZ1_1|NZ2_1","24","NZ6","2011-12-12"
"2012-03-15","62500","1","OPUS","HS2_5","36","HS2","2013-01-28"
"2011-03-15","458750","5","PRELUDIUM","NZ6_3|NZ6_5|NZ6_1","36","NZ6","2011-12-12"
"2011-09-15","140250","8","OPUS","HS3_8","30","HS3","2012-08-02"
"2011-03-15","91320","2","PRELUDIUM","NZ7_3|NZ7_7","18","NZ7","2011-12-15"
"2011-09-15","553300","5","OPUS","NZ6_1|NZ6_3","36","NZ6","2012-08-22"
"2011-03-15","250680","2","PRELUDIUM","NZ7_2","30","NZ7","2011-12-07"
"2012-03-15","784780","6","OPUS","ST5_3|ST5_10|ST3_12","36","ST5","2013-02-01"
"2011-03-15","53800","3","PRELUDIUM","NZ1_3|NZ6_4|ST7_5","18","NZ7","2011-12-07"
"2012-03-15","176860","4","OPUS","ST2_9|ST2_7|ST2_1","36","ST2","2013-03-07"
"2011-03-15","189650","2","PRELUDIUM","NZ7_3","24","NZ7","2011-12-19"
"2011-09-15","589300","4","OPUS","NZ1_1|NZ1_10","36","NZ1","2012-08-02"
"2011-03-15","85125","2","PRELUDIUM","NZ7_7|NZ7_3|NZ5_7","36","NZ7","2011-12-21"
"2011-09-15","215000","2","OPUS","ST1_10","36","ST1","2012-08-29"
"2011-03-15","132080","2","PRELUDIUM","NZ7_2","24","NZ7","2011-12-20"
"2012-09-15","171565","4","OPUS","HS5_9","24","HS5","2013-07-25"
"2011-03-15","52000","2","PRELUDIUM","NZ7_1|NZ7_4|HS4_3","12","NZ7","2011-12-07"
"2012-03-15","291500","3","OPUS","ST2_3|ST2_2","36","ST2","2013-01-30"
"2011-03-15","69400","2","PRELUDIUM","NZ7_3|NZ7_7|NZ7_4","24","NZ7","2011-12-07"
"2011-09-15","455000","5","OPUS","NZ4_10|NZ4_11|NZ4_5","36","NZ4","2012-09-11"
"2011-03-15","143000","3","PRELUDIUM","NZ7_2|NZ7_3","24","NZ7","2011-12-20"
"2011-09-15","537390","5","OPUS","NZ3_1|NZ5_1|NZ1_1","36","NZ4","2012-08-06"
"2011-03-15","295920","2","PRELUDIUM","NZ7_11","24","NZ7","2011-12-07"
"2011-09-15","390252","8","OPUS","NZ3_5|NZ3_6|NZ3_4","36","NZ3","2012-08-16"
"2011-03-15","288000","8","PRELUDIUM","NZ7_4|NZ7_12|NZ5_9","36","NZ7","2011-12-07"
"2011-09-15","655500","3","OPUS","NZ7_14|NZ5_3|NZ3_7","36","NZ7","2012-08-14"
"2011-03-15","45175","2","PRELUDIUM","ST3_19|NZ4_11|NZ7_12","14","NZ7","2011-12-19"
"2011-09-15","108597","4","OPUS","HS3_11","36","HS2","2012-08-16"
"2011-03-15","72000","3","PRELUDIUM","NZ7_3","12","NZ7","2011-12-07"
"2012-03-15","299500","4","OPUS","ST3_7|ST3_4|ST3_12","36","ST3","2013-01-25"
"2011-03-15","136600","4","PRELUDIUM","NZ7_3|NZ7_1","12","NZ7","2011-12-13"
"2013-03-15","298000","3","OPUS","ST10_4|ST10_16|ST4_6","24","ST10","2014-03-03"
"2011-03-15","318140","4","PRELUDIUM","NZ7_1|NZ6_4","36","NZ7","2011-12-15"
"2013-03-15","559500","6","OPUS","ST4_3|ST5_19|ST4_5","24","ST4","2014-02-21"
"2011-03-15","141600","3","PRELUDIUM","NZ7_1|NZ7_3","18","NZ7","2011-12-07"
"2012-03-15","88140","2","OPUS","HS2_3|HS2_1","36","HS2","2013-02-06"
"2011-03-15","142200","2","PRELUDIUM","NZ7_2","30","NZ7","2011-12-19"
"2012-03-15","384630","7","OPUS","ST2_1|ST2_2","36","ST2","2013-02-08"
"2011-03-15","116360","2","PRELUDIUM","NZ8_8|NZ8_2","18","NZ8","2011-12-08"
"2011-09-15","344100","9","OPUS","ST10_14|ST10_4","36","ST10","2012-08-30"
"2011-03-15","247100","3","PRELUDIUM","NZ8_4|NZ8_2","36","NZ8","2011-12-16"
"2013-03-15","317300","4","OPUS","ST8_11|ST1_18|ST6_12","24","ST8","2014-02-13"
"2011-03-15","129103","2","PRELUDIUM","NZ8_8|NZ8_10","30","NZ8","2011-12-16"
"2012-03-15","489000","6","OPUS","ST8_8","36","ST8","2013-02-19"
"2011-03-15","40000","2","PRELUDIUM","NZ8_1|NZ8_11|NZ8_14","24","NZ8","2011-12-15"
"2011-09-15","500000","8","OPUS","NZ1_9|NZ1_10","36","NZ1","2012-09-24"
"2011-03-15","199530","2","PRELUDIUM","NZ8_1","36","NZ8","2011-12-08"
"2012-03-15","500000","6","OPUS","NZ1_10|NZ1_1|NZ1_5","36","NZ1","2013-02-12"
"2011-03-15","75000","2","PRELUDIUM","NZ8_8|NZ9_6|NZ9_9","12","NZ8","2011-12-08"
"2012-03-15","580024","6","OPUS","NZ3_1|NZ1_1","36","NZ4","2013-02-05"
"2011-03-15","161200","4","PRELUDIUM","NZ8_1","24","NZ8","2011-12-08"
"2012-03-15","187914","2","OPUS","HS4_6|HS4_3|HS4_7","36","HS4","2013-03-13"
"2011-03-15","98913","3","PRELUDIUM","NZ8_1|NZ8_2|NZ8_13","24","NZ8","2011-12-08"
"2012-03-15","331100","8","OPUS","HS4_14","30","HS4","2013-02-22"
"2011-03-15","172800","2","PRELUDIUM","NZ8_9","24","NZ8","2011-12-09"
"2012-03-15","98500","1","OPUS","HS2_5|HS3_5|HS2_6","36","HS2","2013-02-18"
"2011-03-15","127000","2","PRELUDIUM","NZ8_11","24","NZ8","2011-12-08"
"2012-09-15","70397","2","OPUS","HS5_7|HS4_5|HS5_9","24","HS5","2013-09-20"
"2011-03-15","52650","2","PRELUDIUM","NZ8_3|NZ4_2","18","NZ8","2011-12-09"
"2013-03-15","62280","2","OPUS","HS5_7|HS5_11","24","HS5","2014-02-18"
"2011-03-15","49990","2","PRELUDIUM","NZ8_2|NZ8_3|NZ8_13","36","NZ8","2011-12-16"
"2012-09-15","998250","15","OPUS","ST7_5|ST7_2","30","ST7","2013-07-25"
"2011-03-15","45695","2","PRELUDIUM","NZ8_1|NZ8_2|NZ8_13","24","NZ8","2011-12-16"
"2012-03-15","950000","8","OPUS","ST4_5|ST5_10|ST4_13","36","ST4","2013-03-05"
"2011-03-15","125315","2","PRELUDIUM","NZ8_4|NZ8_2","24","NZ8","2011-12-08"
"2013-03-15","189150","3","OPUS","HS4_8|HS4_7|HS4_2","24","HS4","2014-02-10"
"2011-03-15","64121","2","PRELUDIUM","NZ8_1|NZ8_2|NZ8_13","36","NZ8","2011-12-16"
"2013-03-15","82160","1","OPUS","HS4_3|HS4_15","24","HS4","2014-02-12"
"2011-03-15","69550","2","PRELUDIUM","NZ8_4|NZ8_6|NZ8_2","24","NZ8","2011-12-16"
"2011-09-15","790314","6","OPUS","NZ3_1|NZ1_1|NZ1_2","36","NZ3","2012-08-06"
"2011-03-15","141700","2","PRELUDIUM","NZ8_2|NZ8_9","36","NZ8","2011-12-08"
"2012-03-15","516110","7","OPUS","ST8_8|ST8_3","36","ST8","2013-02-15"
"2011-03-15","168755","2","PRELUDIUM","NZ8_1|NZ8_2|NZ8_11","36","NZ8","2011-12-08"
"2012-09-15","135610","3","OPUS","HS2_6|HS2_5","24","HS2","2013-07-12"
"2011-03-15","190685","3","PRELUDIUM","NZ8_2|NZ8_13|NZ8_3","32","NZ8","2011-12-15"
"2012-03-15","967600","6","OPUS","NZ7_14","36","NZ7","2013-02-11"
"2011-03-15","65000","2","PRELUDIUM","NZ8_2","24","NZ8","2011-12-30"
"2012-03-15","519000","4","OPUS","ST5_16|ST5_22|ST5_23","36","ST5","2013-03-01"
"2011-03-15","119860","2","PRELUDIUM","NZ8_2","36","NZ8","2011-12-30"
"2011-09-15","200200","3","OPUS","ST1_8|ST1_3","36","ST1","2012-08-29"
"2011-03-15","100453","2","PRELUDIUM","NZ9_7|ST4_6|ST4_3","20","NZ9","2011-12-12"
"2012-09-15","247800","14","OPUS","HS2_3|HS2_6|HS2_15","30","HS2","2013-07-25"
"2011-03-15","70000","4","PRELUDIUM","NZ9_7","18","NZ9","2011-12-15"
"2012-03-15","479709","6","OPUS","NZ7_12","36","NZ7","2013-02-12"
"2011-03-15","237200","1","PRELUDIUM","NZ9_8|NZ9_7|NZ9_11","36","NZ9","2011-12-09"
"2012-03-15","396495","6","OPUS","HS2_11","36","HS2","2013-03-08"
"2011-03-15","105200","2","PRELUDIUM","NZ9_8|NZ8_8","12","NZ9","2011-12-12"
"2011-09-15","177190","3","OPUS","HS1_10|HS1_9","30","HS5","2012-08-09"
"2011-03-15","196950","5","PRELUDIUM","NZ9_2","36","NZ9","2011-12-12"
"2011-09-15","63500","1","OPUS","HS6_15","30","HS6","2012-08-07"
"2011-03-15","59352","2","PRELUDIUM","NZ8_9","12","NZ9","2011-12-13"
"2012-03-15","597220","17","OPUS","NZ7_14","36","NZ7","2013-02-18"
"2011-03-15","142220","2","PRELUDIUM","NZ9_8|NZ2_2|NZ2_3","24","NZ9","2011-12-29"
"2011-09-15","487000","8","OPUS","ST8_4|ST8_5|ST3_16","36","ST8","2012-08-07"
"2011-03-15","170300","2","PRELUDIUM","NZ9_2","36","NZ9","2011-12-12"
"2012-03-15","280000","5","OPUS","ST1_2|ST1_4|ST1_6","36","ST1","2013-03-25"
"2011-03-15","55250","2","PRELUDIUM","NZ1_9","12","NZ9","2011-12-12"
"2011-09-15","483450","5","OPUS","ST6_7|ST1_1","36","ST6","2012-08-31"
"2011-03-15","214200","2","PRELUDIUM","NZ9_2","36","NZ9","2011-12-12"
"2012-03-15","468000","7","OPUS","ST5_10|ST5_17","36","ST5","2013-02-14"
"2011-03-15","188400","2","PRELUDIUM","NZ9_7","36","NZ9","2011-12-13"
"2013-03-15","69450","1","OPUS","HS4_3|HS4_6","18","HS4","2014-02-20"
"2011-03-15","96250","2","PRELUDIUM","NZ9_2|NZ4_6|NZ4_2","24","NZ9","2011-12-12"
"2011-09-15","118250","1","OPUS","HS2_13|HS2_8|HS2_14","36","HS2","2012-08-17"
"2011-03-15","59800","2","PRELUDIUM","NZ9_8|NZ1_1","13","NZ9","2011-12-09"
"2012-09-15","235100","5","OPUS","HS4_5|HS4_13|HS4_14","30","HS4","2013-09-30"
"2011-03-15","164338","4","PRELUDIUM","NZ9_5|NZ9_6","36","NZ9","2011-12-12"
"2012-03-15","549900","3","OPUS","NZ5_3|NZ5_7","36","NZ4","2013-03-25"
"2011-03-15","368000","4","PRELUDIUM","NZ9_9|NZ9_12","36","NZ9","2011-12-15"
"2012-03-15","113400","1","OPUS","HS3_3|HS3_13","36","HS3","2013-02-05"
"2011-03-15","120000","2","PRELUDIUM","NZ9_4|NZ9_7|NZ9_1","24","NZ9","2011-12-12"
"2011-09-15","410970","5","OPUS","ST8_4","36","ST8","2012-08-07"
"2011-03-15","295000","4","PRELUDIUM","NZ9_1","36","NZ9","2011-12-19"
"2012-09-15","828990","5","OPUS","ST8_1|ST8_11","36","ST8","2013-07-24"
"2011-03-15","104000","2","PRELUDIUM","NZ1_1|NZ2_2|NZ2_1","30","NZ9","2011-12-16"
"2012-03-15","330000","4","OPUS","NZ3_6","36","NZ3","2013-02-18"
"2011-03-15","198000","4","PRELUDIUM","NZ9_1","24","NZ9","2011-12-09"
"2012-03-15","307000","9","OPUS","ST1_10|ST1_5|ST1_12","36","ST1","2013-02-06"
"2011-03-15","58860","2","PRELUDIUM","NZ9_1|NZ9_4|NZ8_4","24","NZ9","2011-12-19"
"2012-03-15","780300","7","OPUS","NZ7_14","36","NZ7","2013-02-15"
"2011-03-15","73850","2","PRELUDIUM","NZ9_6","16","NZ9","2011-12-21"
"2013-03-15","160775","4","OPUS","HS1_14|HS1_13|HS1_16","24","HS1","2014-03-03"
"2011-03-15","133100","2","PRELUDIUM","NZ9_7","24","NZ9","2011-12-12"
"2012-03-15","702800","5","OPUS","ST4_6|ST4_8","36","ST4","2013-03-05"
"2011-03-15","120370","2","PRELUDIUM","NZ9_7","12","NZ9","2011-12-09"
"2011-09-15","589078","9","OPUS","HS6_2","36","HS6","2012-08-02"
"2011-03-15","175980","4","PRELUDIUM","NZ9_7|NZ1_2|NZ9_8","24","NZ9","2011-12-09"
"2012-03-15","264253","11","OPUS","HS2_3|HS3_12","36","HS2","2013-02-25"
"2011-03-15","108800","3","PRELUDIUM","NZ9_10","24","NZ9","2011-12-13"
"2011-09-15","248100","6","OPUS","NZ1_2|NZ1_4|ST4_15","36","NZ1","2012-08-02"
"2011-03-15","198000","2","PRELUDIUM","NZ9_1","24","NZ9","2011-12-15"
"2011-09-15","386290","9","OPUS","NZ9_9|NZ9_10","36","NZ9","2012-08-21"
"2011-03-15","130000","4","PRELUDIUM","NZ9_9|NZ9_8|NZ9_12","23","NZ9","2011-12-16"
"2012-03-15","354002","3","OPUS","NZ3_2|NZ3_7|NZ3_14","36","NZ3","2013-02-20"
"2011-03-15","53000","3","PRELUDIUM","NZ9_9","12","NZ9","2011-12-14"
"2011-09-15","368000","5","OPUS","ST5_10|ST5_1|ST5_23","36","ST5","2012-08-29"
"2011-03-15","99125","2","PRELUDIUM","NZ9_7","20","NZ9","2011-12-13"
"2011-09-15","269600","3","OPUS","NZ8_2|NZ8_3","27","NZ8","2012-08-22"
"2011-03-15","243000","7","PRELUDIUM","NZ9_1","24","NZ9","2011-12-13"
"2011-09-15","673000","12","OPUS","NZ9_1|NZ9_6|NZ9_13","36","NZ9","2012-08-21"
"2011-03-15","234000","4","PRELUDIUM","NZ9_1|NZ1_1","36","NZ9","2011-12-08"
"2011-09-15","994770","6","OPUS","ST9_9|ST9_10|ST9_3","36","ST9","2012-08-10"
"2011-03-15","49400","2","PRELUDIUM","NZ9_1|NZ9_9|NZ3_10","9","NZ9","2011-12-13"
"2011-09-15","120000","1","OPUS","ST10_18","36","ST10","2012-08-20"
"2011-03-15","83625","2","PRELUDIUM","NZ9_2","24","NZ9","2011-12-15"
"2011-09-15","693564","11","OPUS","NZ7_12","36","NZ7","2012-08-14"
"2011-03-15","364000","2","PRELUDIUM","NZ9_7|NZ6_8","24","NZ9","2011-12-16"
"2011-03-15","41522","1","PRELUDIUM","ST10_5","24","ST10","2011-12-20"
"2012-03-15","487012","4","OPUS","ST5_10|ST5_22|ST5_23","36","ST5","2013-02-01"
"2011-03-15","65000","2","PRELUDIUM","ST10_2|ST6_9|ST6_10","18","ST10","2011-12-28"
"2012-03-15","535900","6","OPUS","ST3_6|ST3_18","36","ST3","2013-02-08"
"2011-03-15","48590","2","PRELUDIUM","ST10_3|NZ8_2|NZ8_12","18","ST10","2011-12-19"
"2011-09-15","54010","2","OPUS","HS6_1","30","HS6","2012-09-03"
"2011-03-15","65800","3","PRELUDIUM","ST10_17","18","ST10","2011-12-20"
"2012-03-15","885000","12","OPUS","ST8_8","36","ST8","2013-02-13"
"2011-03-15","74979","2","PRELUDIUM","ST10_9|ST10_11|ST10_4","18","ST10","2011-12-20"
"2011-09-15","450000","9","OPUS","NZ9_9","36","NZ9","2012-08-30"
"2011-03-15","89810","5","PRELUDIUM","ST10_10","24","ST10","2011-12-19"
"2012-03-15","450200","6","OPUS","NZ3_5|NZ3_7","36","NZ3","2013-02-11"
"2011-03-15","186600","2","PRELUDIUM","ST10_1|ST10_15|ST10_2","36","ST10","2011-12-15"
"2012-03-15","435500","4","OPUS","NZ7_14","36","NZ7","2013-03-11"
"2011-03-15","99406","2","PRELUDIUM","ST10_10|ST10_11","24","ST10","2011-12-28"
"2012-03-15","457000","3","OPUS","ST4_5|ST4_13","36","ST4","2013-03-05"
"2011-03-15","20150","2","PRELUDIUM","ST10_3","36","ST10","2011-12-20"
"2012-03-15","690000","6","OPUS","ST8_8","36","ST8","2013-03-05"
"2011-03-15","94480","1","PRELUDIUM","ST10_14|ST10_5","24","ST10","2012-02-21"
"2012-03-15","951800","10","OPUS","ST5_4|ST5_21|ST3_14","36","ST5","2013-03-06"
"2011-03-15","53741","2","PRELUDIUM","ST10_3","32","ST10","2011-12-19"
"2011-09-15","422000","8","OPUS","ST5_4|ST5_19|ST5_9","36","ST5","2012-08-29"
"2011-03-15","59150","2","PRELUDIUM","ST10_8","24","ST10","2011-12-30"
"2011-09-15","907900","9","OPUS","NZ9_7","36","NZ9","2012-08-30"
"2011-03-15","47580","2","PRELUDIUM","ST10_6","36","ST10","2011-12-21"
"2012-03-15","977340","10","OPUS","ST8_8","36","ST8","2013-03-07"
"2011-03-15","59548","2","PRELUDIUM","ST10_13","20","ST10","2011-12-19"
"2012-03-15","1138300","7","OPUS","ST7_11|ST7_9|NZ4_12","36","ST7","2013-02-04"
"2011-03-15","185100","2","PRELUDIUM","ST10_11","24","ST10","2011-12-30"
"2012-03-15","32800","2","OPUS","HS3_7|HS3_5|HS3_12","36","HS3","2013-01-25"
"2011-03-15","67990","2","PRELUDIUM","ST10_6|ST10_13","24","ST10","2011-12-30"
"2012-03-15","300000","3","OPUS","ST5_1|ST5_4|ST5_9","36","ST5","2013-03-06"
"2011-03-15","55900","3","PRELUDIUM","ST10_8|ST10_17","24","ST10","2011-12-30"
"2012-03-15","716325","9","OPUS","NZ2_7|NZ2_10|NZ2_2","36","NZ2","2013-03-06"
"2011-03-15","228200","2","PRELUDIUM","ST10_5|ST10_18","30","ST10","2011-12-15"
"2012-03-15","288030","7","OPUS","ST3_15|ST3_13|ST3_17","36","ST3","2013-03-07"
"2011-03-15","60970","2","PRELUDIUM","ST10_8|ST10_11","18","ST10","2011-12-19"
"2012-03-15","455000","6","OPUS","ST1_14","30","ST1","2013-03-07"
"2011-03-15","46700","2","PRELUDIUM","ST10_14|ST10_15","12","ST10","2011-12-20"
"2011-09-15","290000","6","OPUS","NZ9_3|NZ9_12|NZ9_6","36","NZ9","2012-08-21"
"2011-03-15","207980","3","PRELUDIUM","ST10_13|ST10_11","36","ST10","2011-12-19"
"2013-03-15","632440","7","OPUS","ST7_2|ST7_5","24","ST7","2014-03-12"
"2011-03-15","156585","3","PRELUDIUM","ST10_17","24","ST10","2011-12-27"
"2011-09-15","372840","7","OPUS","HS2_6|HS2_5","36","HS2","2012-08-16"
"2011-03-15","120900","4","PRELUDIUM","ST10_11|ST4_6","24","ST10","2011-12-19"
"2012-09-15","989875","15","OPUS","ST8_8","30","ST8","2013-07-09"
"2011-03-15","92700","2","PRELUDIUM","ST10_10|ST10_11","18","ST10","2011-12-20"
"2013-03-15","128700","1","OPUS","HS5_2|HS5_5","24","HS5","2014-03-12"
"2011-03-15","200200","2","PRELUDIUM","ST10_5|ST10_7|ST10_10","18","ST10","2011-12-27"
"2013-09-16","85600","1","OPUS","ST1_9|ST1_8","24","ST1","2014-07-29"
"2011-03-15","240000","2","PRELUDIUM","ST2_5|ST10_7|ST9_16","36","ST10","2011-12-21"
"2012-03-15","107770","3","OPUS","HS2_14|HS2_8|HS2_1","30","HS2","2013-02-28"
"2011-03-15","135200","2","PRELUDIUM","NZ8_6|ST10_3|NZ8_5","24","ST10","2011-12-21"
"2011-09-15","154000","2","OPUS","HS6_15","36","HS6","2012-08-23"
"2011-03-15","296760","3","PRELUDIUM","ST10_17","36","ST10","2011-12-15"
"2012-03-15","707594","5","OPUS","ST5_10|ST5_9|ST5_8","36","ST5","2013-03-04"
"2011-03-15","46475","2","PRELUDIUM","ST10_2|ST10_3","35","ST10","2011-12-15"
"2012-03-15","666800","8","OPUS","ST8_8","36","ST8","2013-02-14"
"2011-03-15","100000","2","PRELUDIUM","ST10_5|ST10_14|ST10_15","24","ST10","2011-12-20"
"2012-03-15","940463","7","OPUS","ST5_10|ST5_18","36","ST5","2013-03-06"
"2011-03-15","141000","5","PRELUDIUM","ST10_5|ST10_11|ST10_18","36","ST10","2011-12-20"
"2012-03-15","738000","6","OPUS","ST6_7","36","ST6","2013-02-04"
"2011-03-15","165000","5","PRELUDIUM","ST10_4|ST10_18","30","ST10","2011-12-19"
"2012-03-15","700000","9","OPUS","NZ1_1|NZ1_3|NZ1_4","36","NZ1","2013-02-25"
"2011-03-15","162630","2","PRELUDIUM","ST10_1|ST10_3|ST10_18","24","ST10","2011-12-19"
"2011-09-15","622000","8","OPUS","ST7_11","36","ST7","2012-08-30"
"2011-03-15","41550","2","PRELUDIUM","ST10_2|ST10_3","24","ST10","2011-12-20"
"2012-03-15","539500","17","OPUS","ST8_8","36","ST8","2013-03-15"
"2011-03-15","159450","2","PRELUDIUM","ST10_6","36","ST10","2011-12-19"
"2011-09-15","337000","6","OPUS","ST10_12","36","ST10","2012-08-31"
"2011-03-15","83900","4","PRELUDIUM","ST10_15|ST10_7|ST10_2","24","ST10","2011-12-21"
"2013-03-15","144200","3","OPUS","HS4_11|HS4_10|HS4_3","24","HS4","2014-03-13"
"2011-03-15","39542","2","PRELUDIUM","ST10_13","25","ST10","2011-12-19"
"2011-09-15","399220","5","OPUS","ST6_3|ST6_7","36","ST6","2012-08-31"
"2011-03-15","66570","2","PRELUDIUM","ST10_11","24","ST10","2011-12-13"
"2012-03-15","170450","8","OPUS","HS3_1|HS3_4|HS3_5","36","HS3","2013-02-11"
"2011-03-15","97300","2","PRELUDIUM","ST1_11","30","ST1","2011-12-15"
"2011-09-15","337000","7","OPUS","HS6_5","36","HS6","2012-08-17"
"2011-03-15","54270","2","PRELUDIUM","ST1_8|ST1_9","24","ST1","2011-12-09"
"2013-03-15","39784","1","OPUS","HS1_8|HS2_8|HS1_5","16","HS2","2014-05-29"
"2011-03-15","43680","2","PRELUDIUM","ST1_8|ST1_13","24","ST1","2011-12-15"
"2012-03-15","230205","9","OPUS","HS2_3|HS3_7","36","HS2","2013-03-08"
"2011-03-15","29050","2","PRELUDIUM","ST1_8|ST1_16","12","ST1","2011-12-13"
"2012-03-15","197000","1","OPUS","HS1_1|HS1_11|HS1_2","36","HS1","2013-01-30"
"2011-03-15","96270","2","PRELUDIUM","ST1_2","30","ST1","2011-12-07"
"2011-09-15","562761","6","OPUS","NZ2_9|NZ2_10|NZ3_7","36","NZ2","2012-08-06"
"2011-03-15","68900","2","PRELUDIUM","ST1_14","24","ST1","2011-12-30"
"2012-03-15","807360","5","OPUS","NZ3_2","36","ST5","2013-03-22"
"2011-03-15","93200","2","PRELUDIUM","ST1_16","36","ST1","2011-12-01"
"2013-03-15","295400","4","OPUS","HS4_1|HS4_3|HS4_12","24","HS4","2014-02-24"
"2011-03-15","64000","2","PRELUDIUM","ST1_10|ST1_18","24","ST1","2011-12-09"
"2011-09-15","522000","5","OPUS","NZ1_10|NZ1_1","36","NZ1","2012-08-22"
"2011-03-15","31850","2","PRELUDIUM","ST1_14|ST1_15","12","ST1","2011-12-13"
"2011-09-15","170000","3","OPUS","HS4_6","36","HS4","2012-08-16"
"2011-03-15","77800","2","PRELUDIUM","ST1_11|ST1_6|ST1_10","24","ST1","2011-12-12"
"2011-09-15","346000","4","OPUS","NZ1_2|NZ5_7","36","NZ1","2012-08-02"
"2011-03-15","98690","2","PRELUDIUM","ST1_11|ST1_12","32","ST1","2011-12-29"
"2013-03-15","196170","6","OPUS","HS3_5|HS3_11","24","HS3","2014-03-24"
"2011-03-15","80000","2","PRELUDIUM","ST1_4|ST1_7","24","ST1","2011-12-16"
"2012-03-15","297500","10","OPUS","HS5_6|HS3_3|HS1_7","36","HS5","2013-01-23"
"2011-03-15","43680","2","PRELUDIUM","ST1_13","24","ST1","2011-12-15"
"2013-03-15","89984","1","OPUS","HS1_3","24","HS1","2014-03-24"
"2011-03-15","77350","2","PRELUDIUM","ST2_15","24","ST2","2011-12-15"
"2011-09-15","302700","4","OPUS","ST3_18|ST3_17","36","ST3","2012-08-20"
"2011-03-15","44747","2","PRELUDIUM","ST2_2","12","ST2","2011-12-16"
